disease_id,disease_name,primary_specialty,secondary_specialties,matched_organ_system_scores,primary_specialty_score,total_matched_phenotype_scores,routing_confidence,clinical_genetics_referral,mapping_method,source_hpoa_version,hpo_annotation_source_url,specialty_taxonomy_reference_url,clinical_review_required
OMIM:210700,"Microcephalic primordial dwarfism, Montreal type",Dermatology,Neurology; Ophthalmology; Clinical Genetics,integument:3; nervous_system:2; eye:2; genitourinary_system:1; skeletal_system:1; development_and_growth:1,3,10,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:212360,Palmoplantar keratoderma and congenital alopecia 2,Dermatology,Clinical Genetics,integument:9; cardiovascular_system:1; immune_connective_tissue:1; eye:1; skeletal_system:1; development_and_growth:1,9,14,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:214450,"Griscelli syndrome, type 1",Dermatology,Neurology; Clinical Genetics,integument:7; nervous_system:3; cardiovascular_system:1; immune_connective_tissue:1,7,12,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:214900,Cholestasis-Lymphedema syndrome,Gastroenterology / Hepatology,Endocrinology / Metabolic Medicine; Clinical Immunology / Rheumatology; Clinical Genetics,digestive_system:6; endocrine_metabolic_system:5; immune_connective_tissue:2; integument:2; cardiovascular_system:1,6,16,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:226700,"Epidermolysis bullosa, junctional, Herlitz type",Dermatology,Clinical Immunology / Rheumatology; Orthopedics; Clinical Genetics,integument:7; immune_connective_tissue:2; skeletal_system:2; digestive_system:1; development_and_growth:1,7,13,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:235555,"Bile acid synthesis defect, congenital, 2",Gastroenterology / Hepatology,Endocrinology / Metabolic Medicine; Clinical Genetics,digestive_system:7; endocrine_metabolic_system:3; cardiovascular_system:1; immune_connective_tissue:1; integument:1; blood_system:1; development_and_growth:1,7,15,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:240200,"Hypoadrenocorticism, familial",Endocrinology / Metabolic Medicine,Dermatology; Gastroenterology / Hepatology; Clinical Genetics,endocrine_metabolic_system:5; integument:2; digestive_system:2; cardiovascular_system:1; nervous_system:1; respiratory_system:1,5,12,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:240900,Hypoinsulinemic hypoglycemia with hemihypertrophy,Paediatrics / Neonatology,Endocrinology / Metabolic Medicine; Clinical Genetics,development_and_growth:5; endocrine_metabolic_system:4; nervous_system:1,5,10,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:249400,"Neurocutaneous melanosis, somatic",Neurology,Oncology; Clinical Genetics,nervous_system:10; neoplasm:3; integument:2; skeletal_system:1,10,16,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:250951,"3-@methylglutaconic aciduria, type IV",Neurology,Cardiology; Nephrology / Urology; Clinical Genetics,nervous_system:4; cardiovascular_system:2; genitourinary_system:2; immune_connective_tissue:1; integument:1; endocrine_metabolic_system:1; digestive_system:1; respiratory_system:1,4,13,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:251240,Microcephaly with chemotactic defect and transient hypogammaglobulinemia,Orthopedics,Clinical Immunology / Rheumatology; ENT / Audiology; Clinical Genetics,skeletal_system:5; immune_connective_tissue:3; ear:2; endocrine_metabolic_system:2; blood_system:1; genitourinary_system:1; nervous_system:1,5,15,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:253600,"Muscular dystrophy, limb-girdle, type 2A",Clinical Immunology / Rheumatology,Neurology; Orthopedics; Clinical Genetics,immune_connective_tissue:3; nervous_system:3; skeletal_system:2; endocrine_metabolic_system:1; blood_system:1,3,10,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:255600,"Myosclerosis, autosomal recessive",Orthopedics,Clinical Immunology / Rheumatology; Clinical Genetics,skeletal_system:5; immune_connective_tissue:2; endocrine_metabolic_system:1; nervous_system:1; development_and_growth:1; respiratory_system:1,5,11,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:256100,Nephronophthisis 1,Nephrology / Urology,Clinical Genetics,genitourinary_system:8; cardiovascular_system:1; endocrine_metabolic_system:1; blood_system:1; nervous_system:1; development_and_growth:1,8,13,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:257320,Lissencephaly 2,Neurology,Clinical Genetics,nervous_system:8; endocrine_metabolic_system:1; skeletal_system:1,8,10,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:259410,"Osteogenesis imperfecta congenita, microcephaly, and cataracts",Orthopedics,Ophthalmology; Clinical Genetics,skeletal_system:6; eye:2; integument:1; nervous_system:1; development_and_growth:1,6,11,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:263000,"Interstitial pneumonitis, desquamative, familial",Pulmonology,Clinical Genetics,respiratory_system:7; cardiovascular_system:1; immune_connective_tissue:1; integument:1; endocrine_metabolic_system:1; genitourinary_system:1; development_and_growth:1,7,13,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:263630,Polysyndactyly with cardiac malformation,Orthopedics,Cardiology; Clinical Genetics,skeletal_system:3; cardiovascular_system:2; integument:1; digestive_system:1; genitourinary_system:1; eye:1; development_and_growth:1,3,10,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:266900,Senior-Loken syndrome 1,Nephrology / Urology,Neurology; Clinical Genetics,genitourinary_system:7; nervous_system:2; endocrine_metabolic_system:1; blood_system:1; eye:1,7,12,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:270300,Peeling skin syndrome 1,Dermatology,Clinical Immunology / Rheumatology; Hematology; Clinical Genetics,integument:8; immune_connective_tissue:4; blood_system:2; endocrine_metabolic_system:1; development_and_growth:1; respiratory_system:1,8,17,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:276950,Vacterl association with hydrocephalus,Orthopedics,Cardiology; Neurology; Clinical Genetics,skeletal_system:4; cardiovascular_system:2; nervous_system:2; respiratory_system:2; digestive_system:1; genitourinary_system:1,4,12,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:277480,"von Willebrand disease, type 3",Hematology,Clinical Genetics,blood_system:12; cardiovascular_system:2; integument:1; genitourinary_system:1; skeletal_system:1,12,17,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:300238,"Intellectual developmental disorder, X-linked syndromic, Shashi type",ENT / Audiology,Clinical Genetics,ear:2; genitourinary_system:1; nervous_system:1; development_and_growth:1,2,5,low,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:300419,"Intellectual developmental disorder, X-linked 29",Neurology,Nephrology / Urology; Clinical Genetics,nervous_system:4; genitourinary_system:2; ear:1,4,7,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:300425,"Autism susceptibility, X-linked 1",Neurology,Clinical Genetics,nervous_system:11; endocrine_metabolic_system:1,11,12,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
